0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
-444,-452,-452,-176,-176,-428,-428,-796,-796,-368,-368,-368,-740,-740,-728,-728,-708,-708,-872,-872,-560,-560,-712,-712,-484,-484,-584,-584,-608,-608,-608,-436,-436,-656,-656,-76,-76,-1152,-1152,-232,-232,-232,-744,-744,-808,-808,-720,-720,-360,-360,-360,-860,-860,-608,-608,-380,-380,-732,-732,-732,-344,-344,-532,-532,-772,-772,-540,-540,-540,-596,-596,-720,-720,-712,-712,-676,-676,-600,-600,-600,-560,-560,-528,-528,-492,-492,-492,-680,-680,-880,-880,192,192,1940,1940,1940,-2788,-2788,904,904,-2364,-2364,-984,-984,-492,-492,-1408,-308,-432,-432,-432,-996,-996,-168,-168,-652,-652,-264,-264,-264,-76,-76,-668,-668,-504,-504,-604,-604,4
-604,-568,-568,-700,-700,-796,-768,-768,-744,-744,-692,-676,-676,-680,-680,-620,-620,-724,-640,-640,-524,-524,-440,-440,-404,-552,-552,-488,-488,-528,-504,-504,-592,-592,-592,-680,-680,-600,-600,-600,-696,-696,-712,-712,-712,-712,-676,-676,-736,-736,-736,-652,-652,-644,-644,-580,-580,-456,-456,-824,-824,-824,-440,-576,-576,-552,-552,-248,-248,-248,-384,-384,-496,-496,-304,-304,644,644,644,-4832,-4832,1656,1656,-820,-820,-1052,-1052,-680,-680,-1328,-1328,-1328,-52,-52,484,484,-732,-732,-900,-900,-464,-464,-464,-764,-764,-316,-316,-816,-816,-752,-752,220,220,-1448,-1448,-1448,-304,-304,-728,-728,-540,-540,-336,-336,-336,-1028,-500,-500,4
-796,-796,-796,272,272,-1584,-1584,-16,-16,-708,-708,-852,-852,-852,-96,-96,-812,-812,-520,-520,-628,-628,-628,-788,-788,-660,-660,-468,-468,-716,-716,-716,-612,-612,-684,-684,-664,-664,-636,-636,-636,-568,-568,-620,-620,-684,-684,-640,-640,-640,-636,-636,-584,-584,-608,-608,-560,-560,-560,-560,-560,-612,-612,-560,-560,-612,-612,-612,-580,-580,-664,-664,-684,-684,-680,-680,-680,-712,-712,-748,-748,-576,-576,-616,-616,-512,-512,-512,-496,-496,-520,-520,-476,-476,-548,-548,-548,-620,-620,-616,-616,-672,-672,-696,-696,-696,-704,-704,-688,-688,-592,-592,-528,-528,-528,-536,-536,-596,-596,-588,-588,-568,-568,-568,-580,-580,-536,-536,4
-588,-588,-612,-612,-600,-600,-600,-656,-656,-600,-600,-600,-600,-584,-584,-584,-688,-688,-712,-712,-640,-640,-656,-656,-656,-632,-632,-804,-804,-408,-408,-376,-376,-720,-720,-720,-476,-476,-700,-700,-816,-816,-564,-564,-564,-696,-696,-572,-572,-408,-408,-716,-716,-792,-792,-792,-540,-540,-668,-668,-488,-488,-688,-688,-688,-348,-348,-756,-756,-696,-696,-392,-392,-392,-804,-804,-468,-468,-704,-704,-648,-648,-648,-624,-624,-560,-560,-864,-864,-280,-280,-280,-356,-356,-968,-968,-352,-352,-504,-504,-504,-856,-856,-576,-576,-660,-660,-500,-500,-500,-584,-584,-600,-600,-556,-556,-312,-312,-312,-580,-580,-584,-584,-464,-464,-728,-728,-728,4
-588,-588,-504,-504,-784,-784,-620,-620,-648,-648,-648,-768,-768,-400,-400,-688,-688,-660,-660,-660,-684,-684,-524,-524,-720,-720,-728,-728,-728,-712,-712,-628,-628,-544,-544,-728,-728,-728,-448,-448,-1040,-1040,48,48,-940,-940,-940,-448,-448,-580,-580,-1096,-1096,20,20,20,112,112,124,124,-1908,-1908,-544,-544,-632,-632,-632,-1064,-1064,-972,-972,-216,-216,-920,-920,-920,-156,-156,-856,-856,-1088,-1088,-76,-76,-120,-644,-644,-456,312,312,-1000,-1000,-92,-252,-252,-736,-1040,-1040,-256,-256,-1300,-1300,-640,-984,-984,-984,-936,-700,-700,-1000,-1000,-724,-724,-468,-468,-468,-492,-492,-268,-268,-128,-128,-128,-344,-344,-692,-692,-484,4
-484,-700,-700,-700,-676,-676,-532,-532,-608,-608,-632,-632,-632,-604,-604,-692,-692,-664,-664,-720,-720,-720,-648,-648,-712,-712,-696,-696,-724,-724,-724,-760,-760,-644,-644,-604,-576,-576,-596,-596,-536,-536,-468,-468,-468,-408,-408,-392,-392,-456,-456,-440,-440,-484,-484,-484,-520,-520,-564,-564,-512,-512,-408,-408,-408,-568,-568,-704,-704,-688,-688,-736,-736,-756,-756,-756,-804,-804,-816,-816,-752,-792,-792,-792,-664,-680,-680,-680,-568,-568,-640,-640,-556,-556,-516,-516,-516,-596,-596,-528,-528,-520,-520,-560,-560,-560,-572,-572,-556,-556,-636,-636,-640,-640,-724,-724,-724,-764,-764,-664,-664,-572,-572,-640,-640,-640,-588,-588,4
-428,-428,-432,-432,-532,-532,-532,-464,-464,-624,-624,-700,-700,-652,-652,-648,-648,-696,-696,-572,-572,-636,-636,-592,-592,-592,-616,-616,-620,-620,-636,-636,-620,-620,-748,-748,-748,-552,-552,-496,-496,-532,-532,-520,-520,-520,-452,-452,-544,-544,-668,-668,-672,-672,-720,-720,-720,-740,-740,-700,-700,-692,-692,-652,-652,-652,-596,-596,-588,-588,-620,-620,-616,-616,-616,-1868,-1868,-2376,-2376,-44,-44,-744,-744,-744,-296,-296,0,0,208,208,460,460,460,-20,-20,-176,-176,-588,-588,-572,-572,-572,-752,-752,-916,-916,-892,-892,-840,-840,-840,-956,-956,-804,-804,-572,-572,-472,-472,-472,-604,-604,-512,-512,-512,-612,-612,-612,4
-636,-636,-632,-632,-632,-652,-652,-680,-680,-692,-692,-692,-696,-696,-732,-732,-748,-748,-748,-724,-724,-696,-696,-608,-608,-608,-536,-496,-496,-496,-428,-428,-432,-432,-484,-484,-536,-536,-536,-648,-668,-668,-664,-632,-632,-664,-664,-660,-660,-464,-464,-712,-712,-712,-368,-368,-420,-672,-672,-696,-696,-728,-728,-776,-776,-776,-656,-656,-672,-672,-756,-756,-544,-544,-544,-540,-540,108,108,-864,-864,-80,-80,-80,-164,-164,-616,-616,-596,-596,-700,-700,-700,-908,-908,-696,-696,-740,-740,-480,-480,-480,-368,-368,-272,-272,-136,-136,-200,-200,-464,-464,-464,-636,-636,-688,-688,-784,-784,-840,-840,-840,-824,-824,-756,-756,-660,-660,4
-548,-548,-548,-588,-512,-512,-348,-348,-368,-368,-416,-496,-496,-528,-528,-472,-468,-468,-424,-424,-284,-344,-344,-500,-500,-500,-568,-720,-720,-828,-828,-704,-704,-596,-596,-596,-820,-820,-172,-172,-896,-896,-896,-572,-572,-936,-936,-556,-556,-1064,-1064,-1064,-140,-140,-208,-208,288,288,-244,-244,280,64,64,64,-560,-560,-792,-792,-1092,-1092,-1912,-1912,-1912,-1932,-1932,-1480,-1480,-1152,-1152,-624,-624,-624,-528,-528,8,8,252,252,288,288,288,132,132,-212,-212,-604,-604,-936,-936,-936,-1284,-1284,-1400,-1400,-1044,-1044,-1112,-1112,-1112,-896,-896,-864,-864,-680,-680,-324,-324,-324,-152,-152,-568,-568,-836,-836,-336,-336,-336,-588,4
-588,-660,-660,-664,-664,-608,-608,-472,-472,-472,-420,-420,-496,-496,-624,-624,-752,-752,-752,-628,-628,-652,-652,-632,-632,-872,-872,-872,-600,-600,-764,-764,-872,-872,-720,-720,-720,-588,-588,-476,-476,-456,-456,-500,-500,-500,-372,-372,-552,-552,-560,-560,-640,-640,-640,-652,-652,-672,-672,-692,-692,-616,-616,-616,-588,-588,-688,-688,-556,-556,-464,-464,-464,-592,-592,-608,-608,-532,-532,-760,-760,-760,-672,-672,-412,-412,-772,-772,-604,-604,-504,-504,-504,-636,-636,-496,-496,-616,-616,-612,-612,-612,-532,-532,-604,-604,-640,-640,-624,-624,-624,-704,-704,-668,-668,-784,-784,-516,-516,-516,-588,-588,-708,-708,-516,-588,-588,-588,4
-568,-568,-544,-544,-592,-592,-556,-556,-556,-656,-656,-644,-644,1204,1204,-8200,-8200,-8200,4032,4032,-56,-56,-1212,-1212,-404,-404,-404,-4,-4,-472,-472,-800,-800,556,556,-2336,-2336,44,44,-824,-824,-964,-964,-204,-204,-204,-736,-736,-596,-596,-2296,-2296,1124,1124,1124,-864,-864,-468,-468,-556,-556,-548,-548,-548,-1928,-1928,-852,-852,-220,-220,-360,-360,-480,-480,-480,-724,-724,-248,-248,-608,-608,-280,-280,-568,-568,-568,-228,-228,-636,-288,-288,-640,-640,-744,-720,-720,-904,-904,-736,-736,-652,-616,-592,-592,-644,-644,-544,-544,-544,-436,-436,-512,-512,-472,-472,-304,-304,-304,-588,-588,-608,-608,-428,-428,-676,-676,-524,-524,4
-524,-440,-440,-524,-524,-836,-836,304,304,304,-1288,-1288,-324,-324,-528,-528,-604,-604,-604,-968,-968,-908,-956,-956,-1100,-1100,-908,-908,-908,-752,-752,-780,-780,-352,-352,-284,-284,-284,-492,-492,-224,-224,-220,-220,-624,-624,-624,-484,-484,-728,-728,-1232,-1232,-672,-672,-804,-804,-804,-644,-644,-400,-400,-680,-680,-660,-660,-660,-540,-540,-728,-728,-668,-668,-652,-652,-744,-744,-612,-612,-292,-292,-68,-68,-52,-92,-92,-256,-256,-1048,-1136,-1136,-996,-996,-840,-720,-720,-720,-540,872,872,1536,1536,752,752,8,8,-188,-188,-260,-260,-468,-468,-468,-640,-640,-764,-764,-892,-892,-892,-716,-716,-628,-628,-316,-316,-116,-116,4
-208,-208,-208,-576,-576,-592,-592,-852,-852,-636,-636,-636,-556,-556,-312,-312,-392,-392,-548,-548,-548,-472,-472,-272,-272,-84,-84,16,16,16,-28,-28,-380,-380,-460,-460,-524,-524,-492,-492,-492,-728,-728,-744,-744,-1196,-1196,-1028,-1028,-1028,-1032,-1032,-660,-660,-572,-572,-760,-760,-760,-624,-624,-568,-568,-336,-336,-784,-784,-1540,-1540,-1540,-1880,-1880,-2096,-2096,-2320,-2320,-2152,-2152,-2152,-2304,-2304,-2284,-2284,-1236,-1236,-736,-736,-736,-632,-632,-468,-468,-396,-396,-268,-268,-484,-484,-484,-640,-640,-716,-716,-552,-552,-520,-520,-520,-440,-440,-684,-684,-788,-788,-784,-784,-784,-748,-748,-696,-696,-660,-660,-648,-648,-648,-744,-744,4
-860,-860,-848,-848,-856,-856,-856,-764,-764,-484,-484,-576,-576,-636,-636,-636,-604,-604,-580,-580,-432,-432,-356,-356,-356,-412,-412,-544,-544,-360,-360,-572,-572,116,116,116,-372,-372,-780,-780,-744,-744,-708,-708,-708,-1024,-1024,-876,-876,-884,-884,-704,-704,-704,-744,-744,-736,-736,-588,-588,-588,-588,-472,-472,-472,-376,-376,-156,-156,-428,-428,-752,-752,-752,-976,-976,-1032,-1032,-868,-868,-684,-684,-684,-524,-524,-532,-532,-356,-356,-336,-336,-336,-332,-332,-340,-340,-236,-236,-52,-52,-52,-448,-448,-308,-308,-532,-532,-484,-484,-484,-528,-528,-372,-372,-524,-524,-152,-152,-2220,-2220,-2220,-556,-556,-68,-68,-652,-652,-964,4
-964,-964,-372,-372,-460,-460,-716,-716,-768,-768,-584,-584,-584,-604,-604,-696,-696,-732,-732,-672,-672,-648,-648,-648,-764,-764,-692,-692,-584,-584,-552,-552,-552,-716,-584,-584,-552,-552,-544,-544,-544,-612,-612,-644,-644,-772,-772,-924,-924,-976,-976,-976,-984,-984,-956,-956,-888,-888,-840,-840,-840,-768,-768,-696,-696,-700,-700,-672,-672,-672,-736,-736,-572,-572,-440,-440,-320,-320,-320,-512,-512,-596,-596,-660,-660,-568,-568,-568,-580,-580,-456,-456,-520,-520,-1016,-1016,-1016,-672,-672,-428,-428,-76,-76,-240,-240,-240,-444,-444,-1064,-1064,-1352,-1352,-1952,-1952,-856,-856,-856,-3628,-3628,-2704,-2704,308,308,-1636,-992,-992,-348,-348,4
-348,-8,-8,-16,-16,152,-88,-88,-88,-352,-352,-700,-1012,-1012,-1080,-1128,-1076,-1076,-820,-820,-692,-588,-588,-508,-508,-424,-608,-608,-604,-604,-604,-616,-616,-620,-620,-700,-700,-700,-680,-680,-660,-660,-660,-552,-552,-512,-512,-836,-836,4348,4348,3136,3136,528,528,-4624,-4624,-4624,-2080,-2080,-1516,-1516,-244,-244,-1692,-1692,-1692,-3860,-3860,-3700,-3700,-2864,-2864,-324,-324,-324,1076,1076,232,232,-856,-856,-1056,-1056,-456,-456,-456,736,736,364,364,252,252,-60,-60,-60,-340,-340,-812,-812,-748,-748,-572,-572,-572,-648,-648,-908,-908,-772,-772,-216,-216,-216,5684,5684,-968,-968,-2596,-2596,2436,2436,2436,3000,3000,2160,2160,1012,4
1012,788,788,508,508,508,236,236,492,492,-12,-12,-1020,-1020,-1020,-1276,-1276,-1164,-1164,-1320,-1320,-1564,-1564,-1880,-1880,-1880,-1956,-1956,-1520,-1520,-1160,-1160,-892,-892,-892,-880,-880,-1604,-1604,-2056,-2056,-2220,-2220,-2220,-2432,-2432,-1864,-1864,-1780,-1780,-1732,-1732,-1732,-1756,-1756,-1600,-1600,-1152,-880,-880,-764,-764,-764,-880,-880,-1076,-1076,-1116,-1116,-1072,-1072,-1072,-884,-884,-700,-700,-932,-932,-968,-968,-968,-988,-988,-892,-892,-848,-848,-708,-708,-708,-548,-548,-348,-348,-200,-200,-176,-176,-84,-84,-84,-128,-128,-364,-364,-452,-452,-612,-612,-612,-892,-892,-996,-996,-1000,-1000,-1012,-1012,-1012,-992,-992,-872,-872,-712,-712,-656,-656,-560,4
-560,-560,-404,-404,-368,-368,-340,-348,-348,-512,-512,-512,-20,-20,-616,-616,-252,-252,-252,-1480,-1480,-628,-628,224,224,-872,-872,-872,-496,-496,-2512,-2512,-3844,-3844,-1548,-1548,-1548,-1856,-1856,-1892,-1892,-1080,-1080,840,840,2068,2068,2068,1928,1928,1452,1452,1120,1120,992,992,992,236,236,-696,-696,-1404,-1728,-1728,-1820,-1820,-1820,-1812,-1812,-1744,-1744,-1452,-1452,-1268,-1268,-1268,-1260,-1260,-1044,-1044,-824,-824,-792,-792,-728,-728,-728,-524,-524,-252,-252,-68,-68,236,236,236,376,376,344,344,124,124,-292,-292,-292,-812,-812,-1268,-1268,-1668,-1668,-1564,-1564,-1564,-1112,-1112,-1476,-1476,-1620,-1620,-1248,-1248,-1248,-888,-780,-780,-420,-420,4
148,148,148,804,804,848,848,516,516,392,392,392,-44,-44,-752,-752,-1324,-1324,-1400,-1400,-1400,-1404,-1404,-1356,-1356,-1340,-1340,-1144,-1144,-1144,-936,-936,-684,-684,-588,-588,-512,-512,-512,-452,-452,-436,-436,-512,-512,-364,-364,-364,-388,-388,-464,-464,-584,-584,-656,-656,-656,-768,-768,-812,-812,-892,-892,-836,-836,-836,-896,-896,-832,-832,-748,-748,-600,-600,-600,-504,-504,-404,-404,-396,-396,-440,-440,-488,-488,-648,-648,-680,-680,-716,-708,-708,-708,-708,-676,-688,-688,-632,-632,-636,-688,-688,-596,-596,-364,-32,-32,-556,-556,-700,-700,-700,-1004,-1004,-1004,-1004,-912,-912,-912,-892,-892,-756,-756,-216,-216,-216,-448,-448,4
-872,-872,-616,-616,-444,-444,-668,-668,-668,-788,-788,-376,-376,-492,-492,-696,-696,-656,-656,-656,-588,-588,-868,-868,-880,-880,-800,-800,-800,-800,-800,-708,-708,-572,-572,-592,-592,-592,-588,-588,-480,-480,-480,-480,-516,-516,-516,-524,-524,-720,-720,-744,-744,-840,-840,-840,-820,-820,-864,-864,-712,-712,-648,-648,-648,-636,-636,-576,-576,-476,-476,-548,-548,-548,-628,-628,-592,-592,-604,-604,-588,-588,-588,-592,-592,-636,-636,-652,-652,-672,-672,-636,-636,-636,-1100,-1100,-792,-792,-548,-548,-776,-776,-776,-748,-748,-600,-600,-632,-632,-652,-652,-604,-604,-604,-572,-572,-484,-484,-580,-580,-576,-576,-576,-624,-624,-776,-776,-796,4
-796,-748,-748,-748,-840,-840,-860,-860,-720,-720,-640,-640,-640,-516,-516,-520,-520,-484,-484,-484,-484,-460,-460,-460,-464,-464,-464,-464,-428,-428,-440,-440,-440,-600,-600,-664,-664,-388,-388,-1608,-1608,-1608,-1552,-1552,-700,-700,-896,-896,-1144,-1144,-464,-464,-352,-352,-452,-168,-168,-312,-312,-264,-264,-124,-124,-668,-668,-668,-488,-488,-504,-504,-704,-704,-988,-988,-1128,-1128,-1128,-1124,-1124,-1012,-1012,-1084,-1084,-796,-796,-796,-700,-700,-772,-772,-760,-760,-668,-668,-624,-624,-672,-672,-672,-584,-584,-360,-360,-228,-228,-340,-340,-340,-108,-108,-956,-956,-644,-644,-316,-316,-560,-560,-704,-704,-376,-376,-1004,-1004,-1004,-932,-932,-1732,4
-1732,-1292,-1292,-780,-780,-780,-200,-200,-392,-392,60,60,-420,-420,-140,-140,-140,-588,-588,-708,-708,-840,-840,-432,-432,-432,-672,-672,-668,-668,-1000,-1000,-720,-720,-720,-576,-576,-320,-320,-348,-348,-804,-804,-804,-808,-808,-872,-872,-892,-892,-892,-892,-892,-576,-576,-400,-400,-1148,-1148,456,456,-268,-268,-268,-480,-480,-1732,-1732,112,112,-976,-976,-976,-1172,612,612,-472,-472,-988,-988,-480,-480,-480,-1040,-1040,-732,-732,-764,-764,-1012,-1012,-776,-776,-1440,-1440,-1440,-976,-976,-1200,-1200,24,24,172,172,-432,-432,220,220,220,-176,-176,-540,-540,-788,-788,-728,-728,-728,-1332,-1332,-1052,-1052,-852,-852,-776,-776,-728,-728,4
-616,-616,-616,-684,-684,-656,-656,-868,-868,-80,-80,-712,-712,-712,-988,-988,-712,-712,-1116,-1116,-664,-664,-664,-760,-760,-504,-504,-568,-568,-580,-580,-596,-596,-560,-616,-556,-556,-400,-512,-512,-1712,-1712,-776,-8,-8,-1772,-1772,1304,-1720,-1720,-1572,-1572,-336,-336,-964,-964,-492,-492,-280,-280,-280,-260,-260,-148,-148,-584,-584,-584,-864,-864,-320,-320,-840,-840,-1200,-1200,-912,-912,-776,-776,-728,-728,-728,-892,-892,-1000,-1000,-780,-780,-712,-712,-712,-784,-784,-740,-740,-808,-808,-700,-700,-520,-520,-520,-364,-364,-32,-32,-24,-24,-104,-104,-104,-492,-492,-264,-264,-408,-408,112,112,-24,-24,1464,1464,1464,1348,1348,1024,4
1024,-100,-100,-100,-1432,-1432,-2700,-2700,-3416,-3416,-3416,-2420,-2420,-868,-868,-1036,-1036,-1036,-784,-784,-1112,-1112,-1112,-1248,-1248,-992,-992,-1040,-1040,-1040,-1072,-1072,-1144,-1144,-1144,-984,-984,-676,-676,-472,-472,-320,-320,-324,-324,-324,-288,-288,-316,-316,-340,-340,-468,-468,-560,-560,-664,-664,-708,-708,-736,-736,-744,-744,-744,-796,-796,-692,-692,-624,-624,-524,-524,-524,-476,-476,-420,-420,-392,-392,-384,-384,-384,-436,-436,-464,-464,-504,-504,-744,-744,-744,-760,-1472,-1472,364,364,-580,-580,-984,-984,-720,-720,-720,-632,-632,-748,-748,-888,-888,-1040,-1040,-840,-840,-840,-816,-816,-948,-948,-936,-936,-900,-900,-912,-912,-912,-956,-956,4
-832,-832,-564,-564,-448,-448,-448,-444,-444,-424,-396,-396,-504,-504,-540,-540,-584,-584,-560,-560,-608,-608,-608,-620,-620,-608,-608,-596,-596,-580,-580,-580,-972,-972,-796,-796,-380,-380,-848,-848,-848,-632,-632,-548,-548,-464,-464,-532,-532,-532,-604,-604,-412,-448,-448,-384,-384,-564,-564,-564,-580,-580,-748,-748,-784,-784,-864,-864,-864,-888,-888,-888,-888,-864,-864,-824,-824,-824,-768,-768,-776,-776,-784,-784,-748,-748,-748,-716,-716,-728,-728,-672,-672,-612,-612,-612,-664,-664,-692,-692,-604,-604,-576,-576,-608,-608,-716,-716,-696,-696,-744,-744,-792,-792,-792,-764,-764,-716,-716,-700,-700,-596,-596,-596,-524,-524,-212,-212,4
-968,-968,-480,-480,-560,-560,-560,-536,-536,-848,-848,-824,-824,-1132,-1132,-1132,-1040,-1040,-3176,-3176,-1928,-1928,-1340,-1340,-1340,-1156,-1156,-5592,-5592,6408,6408,2176,2176,2176,-1904,-1904,1852,1852,476,476,244,244,244,320,320,-2032,-2032,896,896,-64,-64,-64,-964,-964,-1104,-1104,-1184,-1204,-1204,-1504,-1504,-1168,-1168,-820,-820,-804,-256,-256,-256,1008,1008,-1344,-1344,-276,-292,-292,-852,-880,-880,-1564,-1564,-1060,-964,-964,-1256,-1256,-920,-824,-824,-668,-668,-680,-680,-536,-536,-652,-652,-576,-576,-532,-532,-664,-664,-660,-660,-660,-636,-636,-580,-580,-580,-560,-560,-584,-584,-640,-640,-640,-544,-644,-644,-644,-788,-680,-680,-780,-780,-812,4
-812,-812,-672,-672,-672,-672,-632,-632,-576,-576,-576,-564,-564,-1132,-1132,-720,-720,-180,-180,-180,-1028,-1028,-804,-804,-956,-956,-500,-500,-412,-412,-412,-432,-432,-640,-640,-1232,-1232,644,644,-2496,-2496,-236,-236,-212,-212,-1956,-1956,-1956,-3796,-3796,648,648,-692,-692,848,848,848,-584,-584,-352,-352,2036,2036,-696,-696,-196,-196,-196,-1476,-1476,56,56,-2204,-2204,-1132,-1132,-368,-368,-368,-916,-916,-1364,-1364,-1056,-1056,-496,-496,-496,-548,-548,-484,-484,-96,-96,-1116,-1116,-644,-1412,-1412,-1412,-1992,-1992,-260,-260,-716,-716,40,40,40,92,92,-216,-216,-256,-256,-872,-872,-872,-1204,-1032,-1032,-1032,-1068,-1068,-868,-868,-572,-572,4
-572,-468,-468,-432,-432,-604,-604,-700,-700,-668,-668,-668,-668,-692,-652,-652,-652,-648,-648,-636,-636,-644,-644,-516,-516,-600,-600,-600,-680,-680,-708,-708,-672,-672,-696,-696,-696,-704,-704,-716,-716,-784,-784,-760,-760,-760,-636,-636,-556,-556,-532,-532,-536,-536,-556,-556,-596,-596,-580,-580,-616,-616,-600,-600,-600,-740,-740,-904,-904,-924,-924,-964,-964,-964,-908,-908,-892,-892,-712,-712,-540,-540,-540,-664,-664,-540,-540,-596,-596,-568,-568,-216,-216,-216,-820,-820,-824,-824,-428,-428,-280,-280,-280,-548,-548,-756,-756,-820,-820,-968,-968,-976,-976,-976,-888,-888,-208,-208,-720,-720,-532,-532,-532,-580,-580,-1176,-1176,-860,4
-860,-588,-588,-588,-504,-504,-476,-476,-696,-696,-964,-964,-964,-940,-940,-924,-924,-628,-212,-212,-204,-204,-148,-148,-148,-188,-188,20,20,-488,-488,-768,-768,-768,-1160,-1160,-1284,-1284,-300,-300,448,448,448,84,84,-2300,-2300,-704,-704,148,148,-620,-620,-620,-1544,-1544,-2192,-2192,-1448,-1448,-396,-396,-580,-504,-504,-504,188,188,-888,-888,944,944,-212,-212,-212,-672,-672,-580,-580,-1364,-1364,-788,-788,-788,-984,-984,-912,-912,-568,-568,-604,-604,-540,-540,-832,-832,-716,-716,-768,-768,-1048,-1048,-1156,-680,-680,-1808,-1808,-544,-544,-544,-752,-752,-392,-392,-180,-180,-392,-392,-392,-260,-260,-440,-440,-540,-540,-620,-620,-756,4
-756,-756,-820,-820,-856,-856,-576,-576,-484,-484,-484,-512,-512,-172,-172,-456,-616,-616,-692,-912,-912,-728,-676,-676,-688,-688,-688,-688,-768,-768,-552,-552,-692,-556,-556,-560,-560,-632,-632,-564,-564,-632,-632,-664,-664,-740,-740,-740,-820,-820,-872,-872,-824,-824,-824,-892,-892,-840,-840,-844,-844,-1060,-1060,-824,-824,-476,-476,-476,-616,-616,-660,-660,-628,-628,-516,-516,-516,-348,-348,-492,-492,-588,-588,-588,-588,-588,-616,-616,-672,-672,-764,-764,-408,-408,-408,68,68,-4032,-4032,2304,2304,-2360,-2360,-1260,-1260,-1260,524,524,-1988,-1988,60,60,-220,-220,-1240,-1240,-1240,308,308,-444,-444,-1032,-1032,-1032,-312,-312,-520,-520,4
-792,-836,-836,-784,-784,-808,-808,-808,-800,-800,-792,-792,-704,-704,-704,-740,-740,-760,-760,-776,-776,-776,-776,-776,-736,-736,-736,-812,-812,-788,-788,-792,-792,-792,-808,-792,-792,-740,-768,-768,-792,-792,-792,-732,-732,-748,-748,-756,-756,-744,-744,-744,-780,-780,-732,-732,-784,-784,-764,-764,-764,-768,-768,-768,-768,-796,-796,-756,-756,-756,-812,-812,-816,-816,-760,-760,-760,-760,-760,-736,-736,-704,-704,-748,-748,-756,-756,-744,-744,-744,-756,-756,-768,-768,-764,-764,-788,-788,-788,-784,-784,-788,-800,-800,-816,-800,-800,-780,-780,-764,-764,-764,-684,-684,-740,-740,-772,-772,-748,-732,-732,-732,-816,-816,-780,-772,-772,-768,5
-768,-780,-780,-732,-732,-732,-728,-728,-736,-736,-736,-728,-728,-756,-756,-752,-752,-752,-776,-776,-768,-768,-792,-792,-804,-804,-768,-768,-768,-780,-780,-784,-784,-808,-808,-792,-792,-792,-784,-784,-760,-760,-772,-772,-728,-728,-728,-756,-756,-756,-756,-732,-732,-724,-724,-724,-812,-812,-788,-788,-836,-836,-832,-832,-816,-816,-816,-756,-756,-740,-740,-788,-788,-744,-744,-744,-720,-720,-740,-740,-736,-736,-736,-740,-740,-816,-816,-804,-804,-736,-736,-736,-804,-804,-796,-796,-768,-768,-756,-756,-756,-716,-716,-728,-728,-780,-780,-784,-784,-784,-752,-752,-788,-788,-800,-800,-800,-768,-768,-792,-792,-748,-784,-784,-776,-776,-760,-760,5
-760,-760,-760,-740,-740,-760,-760,-764,-764,-756,-756,-756,-760,-760,-728,-776,-776,-776,-748,-748,-772,-772,-788,-788,-780,-780,-780,-752,-752,-772,-772,-804,-804,-804,-752,-752,-756,-756,-784,-784,-764,-764,-764,-756,-756,-760,-760,-740,-740,-752,-752,-752,-756,-756,-780,-780,-784,-784,-732,-732,-732,-768,-768,-764,-764,-760,-760,-776,-776,-776,-764,-764,-772,-772,-820,-820,-800,-800,-800,-776,-776,-760,-760,-740,-740,-740,-800,-800,-752,-752,-744,-744,-764,-764,-764,-808,-808,-792,-792,-800,-800,-764,-764,-764,-760,-760,-784,-784,-764,-764,-772,-772,-764,-764,-764,-756,-756,-796,-796,-784,-784,-788,-788,-788,-776,-776,-756,-756,5
-736,-736,-728,-728,-728,-796,-796,-768,-768,-780,-780,-780,-824,-824,-744,-744,-772,-772,-772,-772,-772,-776,-776,-728,-728,-816,-816,-744,-744,-744,-784,-784,-792,-792,-752,-752,-784,-784,-784,-732,-732,-776,-776,-780,-780,-780,-784,-784,-800,-800,-792,-792,-748,-748,-748,-748,-748,-760,-760,-764,-764,-768,-768,-764,-764,-764,-756,-756,-728,-728,-756,-756,-780,-780,-780,-744,-744,-764,-764,-728,-728,-764,-764,-764,-768,-768,-784,-784,-776,-776,-808,-808,-808,-784,-728,-728,-796,-796,-792,-792,-744,-744,-744,-724,-724,-792,-792,-768,-768,-756,-756,-756,-804,-804,-728,-728,-780,-780,-756,-756,-756,-792,-792,-776,-776,-792,-792,-740,5
